feedback_id,customer_id,feedback_date,csat_score,feedback_text
FB-0003754,CUST-101262,2026-06-17,4.4,I've contacted support multiple times for the same issue.
FB-0003755,CUST-101262,2026-05-27,5.1,The problem is still unresolved and this is becoming frustrating.
FB-0003756,CUST-101262,2026-07-13,4.3,The problem is still unresolved and this is becoming frustrating.
FB-0003757,CUST-101263,2026-04-30,5.8,I've contacted support multiple times for the same issue.
FB-0003758,CUST-101263,2026-06-19,4.9,The problem is still unresolved and this is becoming frustrating.
FB-0003759,CUST-101263,2026-03-23,5.9,I've contacted support multiple times for the same issue.
FB-0003760,CUST-101263,2026-07-12,3.2,The problem is still unresolved and this is becoming frustrating.
FB-0003761,CUST-101264,2026-05-07,3.3,The recent product changes made our workflow harder.
FB-0003762,CUST-101264,2026-06-11,5.7,The recent product changes made our workflow harder.
FB-0003763,CUST-101265,2026-07-21,5.3,There appears to be an unexpected charge on my account.
FB-0003764,CUST-101265,2026-05-05,6.4,I don't understand the latest invoice.
FB-0003765,CUST-101266,2026-03-17,1.8,We've had too many problems and are seriously considering alternatives.
FB-0003766,CUST-101266,2026-03-11,3.2,The service problems and billing issues make it difficult to justify continuing.
FB-0003767,CUST-101266,2026-04-25,4.0,We've had too many problems and are seriously considering alternatives.
FB-0003768,CUST-101267,2026-02-11,9.8,The platform has been reliable and support was helpful.
FB-0003769,CUST-101267,2026-05-07,9.7,The platform has been reliable and support was helpful.
FB-0003770,CUST-101267,2026-04-30,9.2,The platform has been reliable and support was helpful.
FB-0003771,CUST-101267,2026-05-16,9.8,The platform has been reliable and support was helpful.
FB-0003772,CUST-101268,2026-03-14,7.2,We aren't using the platform as much as before.
FB-0003773,CUST-101268,2026-03-04,5.4,We aren't using the platform as much as before.
FB-0003774,CUST-101268,2026-03-06,8.0,I'm not sure we're getting enough value from the subscription.
FB-0003775,CUST-101268,2026-04-27,8.5,I'm not sure we're getting enough value from the subscription.
FB-0003776,CUST-101269,2026-06-07,9.6,Everything worked well and the issue was resolved quickly.
FB-0003777,CUST-101269,2026-07-03,8.4,Everything worked well and the issue was resolved quickly.
FB-0003778,CUST-101269,2026-07-10,7.9,The platform has been reliable and support was helpful.
FB-0003779,CUST-101269,2026-02-28,8.2,Everything worked well and the issue was resolved quickly.
FB-0003780,CUST-101270,2026-03-22,6.7,There appears to be an unexpected charge on my account.
FB-0003781,CUST-101270,2026-06-08,4.3,I don't understand the latest invoice.
FB-0003782,CUST-101270,2026-04-27,5.9,There appears to be an unexpected charge on my account.
FB-0003783,CUST-101271,2026-04-03,6.7,Several important features are not working as expected.
FB-0003784,CUST-101271,2026-04-23,5.6,Several important features are not working as expected.
FB-0003785,CUST-101271,2026-07-24,2.1,The recent product changes made our workflow harder.
FB-0003786,CUST-101271,2026-04-16,6.6,Several important features are not working as expected.
FB-0003787,CUST-101272,2026-05-30,2.2,The service problems and billing issues make it difficult to justify continuing.
FB-0003788,CUST-101272,2026-02-28,2.8,We've had too many problems and are seriously considering alternatives.
FB-0003789,CUST-101272,2026-05-22,2.6,We've had too many problems and are seriously considering alternatives.
FB-0003790,CUST-101273,2026-07-21,4.2,Several important features are not working as expected.
FB-0003791,CUST-101273,2026-06-05,4.8,The recent product changes made our workflow harder.
FB-0003792,CUST-101273,2026-05-06,4.5,The recent product changes made our workflow harder.
FB-0003793,CUST-101274,2026-07-27,7.0,We aren't using the platform as much as before.
FB-0003794,CUST-101274,2026-06-11,7.1,I'm not sure we're getting enough value from the subscription.
FB-0003795,CUST-101274,2026-06-19,5.1,We aren't using the platform as much as before.
FB-0003796,CUST-101275,2026-03-05,8.3,The platform has been reliable and support was helpful.
FB-0003797,CUST-101275,2026-06-27,8.8,The platform has been reliable and support was helpful.
FB-0003798,CUST-101276,2026-03-01,8.5,I'm not sure we're getting enough value from the subscription.
FB-0003799,CUST-101276,2026-06-21,8.5,I'm not sure we're getting enough value from the subscription.
FB-0003800,CUST-101276,2026-04-22,5.6,I'm not sure we're getting enough value from the subscription.
FB-0003801,CUST-101277,2026-07-16,7.7,Everything worked well and the issue was resolved quickly.
FB-0003802,CUST-101277,2026-07-08,7.7,The platform has been reliable and support was helpful.
FB-0003803,CUST-101278,2026-07-09,9.2,The platform has been reliable and support was helpful.
FB-0003804,CUST-101278,2026-06-14,7.6,The platform has been reliable and support was helpful.
FB-0003805,CUST-101278,2026-06-15,8.9,Everything worked well and the issue was resolved quickly.
FB-0003806,CUST-101278,2026-05-12,9.0,The platform has been reliable and support was helpful.
FB-0003807,CUST-101279,2026-02-19,7.7,Everything worked well and the issue was resolved quickly.
FB-0003808,CUST-101279,2026-04-14,8.3,Everything worked well and the issue was resolved quickly.
FB-0003809,CUST-101280,2026-04-24,5.2,We're evaluating alternatives and may move away from the platform.
FB-0003810,CUST-101280,2026-02-12,3.6,We're evaluating alternatives and may move away from the platform.
FB-0003811,CUST-101280,2026-02-23,5.1,We're evaluating alternatives and may move away from the platform.
FB-0003812,CUST-101281,2026-04-27,5.2,I'm not sure we're getting enough value from the subscription.
FB-0003813,CUST-101281,2026-04-06,8.1,I'm not sure we're getting enough value from the subscription.
FB-0003814,CUST-101281,2026-03-12,8.4,We aren't using the platform as much as before.
FB-0003815,CUST-101281,2026-06-11,8.5,We aren't using the platform as much as before.
FB-0003816,CUST-101282,2026-07-25,8.9,Everything worked well and the issue was resolved quickly.
FB-0003817,CUST-101282,2026-03-15,8.0,Everything worked well and the issue was resolved quickly.
FB-0003818,CUST-101283,2026-03-02,5.5,I've contacted support multiple times for the same issue.
FB-0003819,CUST-101283,2026-03-04,4.3,I've contacted support multiple times for the same issue.
FB-0003820,CUST-101283,2026-03-20,3.4,The problem is still unresolved and this is becoming frustrating.
FB-0003821,CUST-101284,2026-07-08,4.8,The problem is still unresolved and this is becoming frustrating.
FB-0003822,CUST-101284,2026-04-28,6.4,The problem is still unresolved and this is becoming frustrating.
FB-0003823,CUST-101284,2026-02-11,4.8,I've contacted support multiple times for the same issue.
FB-0003824,CUST-101285,2026-06-14,7.8,The platform has been reliable and support was helpful.
FB-0003825,CUST-101285,2026-07-10,8.8,The platform has been reliable and support was helpful.
FB-0003826,CUST-101285,2026-04-06,8.9,Everything worked well and the issue was resolved quickly.
FB-0003827,CUST-101286,2026-05-24,3.7,We are considering cancelling at renewal.
FB-0003828,CUST-101286,2026-05-06,3.2,We're evaluating alternatives and may move away from the platform.
FB-0003829,CUST-101286,2026-07-14,4.0,We're evaluating alternatives and may move away from the platform.
FB-0003830,CUST-101286,2026-05-10,2.6,We are considering cancelling at renewal.
FB-0003831,CUST-101287,2026-06-15,4.9,The service problems and billing issues make it difficult to justify continuing.
FB-0003832,CUST-101287,2026-02-13,4.3,We've had too many problems and are seriously considering alternatives.
FB-0003833,CUST-101287,2026-02-13,4.8,The service problems and billing issues make it difficult to justify continuing.
FB-0003834,CUST-101287,2026-02-13,4.8,The service problems and billing issues make it difficult to justify continuing.
FB-0003835,CUST-101288,2026-02-20,8.6,The platform has been reliable and support was helpful.
FB-0003836,CUST-101288,2026-02-17,7.0,Everything worked well and the issue was resolved quickly.
FB-0003837,CUST-101288,2026-04-08,8.4,The platform has been reliable and support was helpful.
FB-0003838,CUST-101289,2026-06-13,5.1,The problem is still unresolved and this is becoming frustrating.
FB-0003839,CUST-101289,2026-06-25,5.3,I've contacted support multiple times for the same issue.
FB-0003840,CUST-101290,2026-03-02,7.0,I don't understand the latest invoice.
FB-0003841,CUST-101290,2026-03-16,6.5,There appears to be an unexpected charge on my account.
FB-0003842,CUST-101290,2026-05-13,7.7,I don't understand the latest invoice.
FB-0003843,CUST-101291,2026-06-11,6.2,We aren't using the platform as much as before.
FB-0003844,CUST-101291,2026-04-19,7.3,I'm not sure we're getting enough value from the subscription.
FB-0003845,CUST-101292,2026-03-26,9.4,Everything worked well and the issue was resolved quickly.
FB-0003846,CUST-101292,2026-06-26,8.5,The platform has been reliable and support was helpful.
FB-0003847,CUST-101292,2026-06-04,7.5,Everything worked well and the issue was resolved quickly.
FB-0003848,CUST-101292,2026-07-26,7.7,Everything worked well and the issue was resolved quickly.
FB-0003849,CUST-101293,2026-06-30,8.1,I'm not sure we're getting enough value from the subscription.
FB-0003850,CUST-101293,2026-04-16,7.2,We aren't using the platform as much as before.
FB-0003851,CUST-101294,2026-03-20,3.3,We are considering cancelling at renewal.
FB-0003852,CUST-101294,2026-05-31,4.9,We are considering cancelling at renewal.
FB-0003853,CUST-101294,2026-03-12,5.7,We're evaluating alternatives and may move away from the platform.
FB-0003854,CUST-101295,2026-03-20,9.3,Everything worked well and the issue was resolved quickly.
FB-0003855,CUST-101295,2026-05-26,7.5,The platform has been reliable and support was helpful.
FB-0003856,CUST-101296,2026-06-24,4.3,The service problems and billing issues make it difficult to justify continuing.
FB-0003857,CUST-101296,2026-04-02,4.6,The service problems and billing issues make it difficult to justify continuing.
FB-0003858,CUST-101296,2026-06-16,3.1,The service problems and billing issues make it difficult to justify continuing.
FB-0003859,CUST-101296,2026-04-13,2.6,We've had too many problems and are seriously considering alternatives.
FB-0003860,CUST-101297,2026-05-14,3.7,Several important features are not working as expected.
FB-0003861,CUST-101297,2026-03-28,5.1,Several important features are not working as expected.
FB-0003862,CUST-101297,2026-05-11,5.9,Several important features are not working as expected.
FB-0003863,CUST-101298,2026-02-26,7.5,"I was frustrated by the new interface, but overall the product is valuable."
FB-0003864,CUST-101298,2026-07-02,7.5,"The issue was annoying, but the team resolved it quickly."
FB-0003865,CUST-101299,2026-04-21,8.2,The platform has been reliable and support was helpful.
FB-0003866,CUST-101299,2026-03-17,8.6,The platform has been reliable and support was helpful.
FB-0003867,CUST-101299,2026-03-25,9.0,Everything worked well and the issue was resolved quickly.
FB-0003868,CUST-101300,2026-04-26,10.0,Everything worked well and the issue was resolved quickly.
FB-0003869,CUST-101300,2026-05-27,10.0,Everything worked well and the issue was resolved quickly.
FB-0003870,CUST-101301,2026-05-25,8.1,The platform has been reliable and support was helpful.
FB-0003871,CUST-101301,2026-04-24,7.7,Everything worked well and the issue was resolved quickly.
FB-0003872,CUST-101302,2026-06-28,9.9,The platform has been reliable and support was helpful.
FB-0003873,CUST-101302,2026-06-06,10.0,The platform has been reliable and support was helpful.
FB-0003874,CUST-101302,2026-03-10,8.7,Everything worked well and the issue was resolved quickly.
FB-0003875,CUST-101303,2026-06-14,5.0,I've contacted support multiple times for the same issue.
FB-0003876,CUST-101303,2026-02-26,4.9,I've contacted support multiple times for the same issue.
FB-0003877,CUST-101303,2026-07-19,5.8,I've contacted support multiple times for the same issue.
FB-0003878,CUST-101303,2026-06-01,3.6,I've contacted support multiple times for the same issue.
FB-0003879,CUST-101304,2026-05-02,4.6,The recent product changes made our workflow harder.
FB-0003880,CUST-101304,2026-05-06,3.8,The recent product changes made our workflow harder.
FB-0003881,CUST-101304,2026-04-08,7.1,Several important features are not working as expected.
FB-0003882,CUST-101304,2026-07-21,3.7,Several important features are not working as expected.
FB-0003883,CUST-101305,2026-04-28,7.7,We aren't using the platform as much as before.
FB-0003884,CUST-101305,2026-02-15,6.8,I'm not sure we're getting enough value from the subscription.
FB-0003885,CUST-101305,2026-03-05,5.5,We aren't using the platform as much as before.
FB-0003886,CUST-101305,2026-06-14,6.6,We aren't using the platform as much as before.
FB-0003887,CUST-101306,2026-04-13,4.9,There appears to be an unexpected charge on my account.
FB-0003888,CUST-101306,2026-04-11,5.8,I don't understand the latest invoice.
FB-0003889,CUST-101306,2026-05-24,6.0,I don't understand the latest invoice.
FB-0003890,CUST-101306,2026-07-20,5.1,I don't understand the latest invoice.
